!Year  days-1950     R_AU      Phi    Theta V(km/s)  NR2(#/cc) TR-.6(K)     E/W     N/S    N(#/cc)     T(K)
 1973  8427.7500  3.53203  -63.463   -1.487 363.775   2.746629  14032.5  -2.000  -5.797   0.220167  29919.1
 1973  8427.7917  3.53229  -63.459   -1.486 365.912   2.731398  12239.8  -1.800  -5.631   0.218913  26098.0
 1973  8427.8333  3.53256  -63.454   -1.486 350.982   2.850300  13260.2  -2.640  -1.236   0.228408  28275.1
 1973  8427.8750  3.53283  -63.450   -1.486 373.458   2.697029  11407.2  -4.884  -4.702   0.216093  24324.9
 1973  8427.9167  3.53310  -63.446   -1.486 375.263   3.082031  12595.5  -3.483  -2.798   0.246903  26860.2
 1973  8427.9583  3.53336  -63.442   -1.486 370.315   2.895391   7783.4  -1.832  -2.994   0.231916  16599.1
 1973  8428.0000  3.53363  -63.437   -1.486 371.365   2.901560   8324.4  -2.960  -2.266   0.232375  17753.5
 1973  8428.0417  3.53390  -63.433   -1.486 366.568   3.949352   9761.6  -3.152  -1.178   0.316241  20819.7
 1973  8428.0833  3.53416  -63.429   -1.486 360.720   3.674961   7343.3  -2.190  -1.643   0.294225  15662.5
 1973  8428.1250  3.53443  -63.424   -1.486 361.427   2.993191   6487.0  -2.152  -1.498   0.239605  13836.8
 1973  8428.1667  3.53470  -63.420   -1.485 356.457   3.800435   8090.6  -2.151  -1.578   0.304179  17258.0
 1973  8428.2083  3.53496  -63.416   -1.485 356.438   4.521712   8090.2  -2.351  -0.921   0.361854  17258.0
 1973  8428.2500  3.53523  -63.412   -1.485 356.635   4.184252   7745.3  -2.332  -0.908   0.334798  16522.9
 1973  8428.2917  3.53550  -63.407   -1.485 356.932   4.031536   7131.5  -2.212  -0.864   0.322530  15214.2
 1973  8428.3750  3.53603  -63.399   -1.485 357.729   2.803508   5351.8  -2.337  -0.930   0.224218  11418.6
 1973  8428.4167  3.53629  -63.394   -1.485 357.168   3.217459   4322.2  -2.340  -2.196   0.257286   9222.2
 1973  8428.5000  3.53683  -63.386   -1.485 342.522   5.159186   6306.6  -1.663  -0.870   0.412433  13457.4
 1973  8428.5417  3.53709  -63.382   -1.485 345.311   3.639147   4641.5  -1.259  -1.837   0.290875   9904.9
